ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitID,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,MeasurementID,Notes,DataUpdateNotes,PercentFlow,ChannelUnitID,ChannelUnit_ChannelUnitNumber,InQualifyingSideChannel,SideChannelPresent,SideChannelLength,SideChannelWidth,SideChannelGreaterThanSiteLength
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978071,,,,9,9,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978072,,,,8,8,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978073,,,,7,7,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978074,,,,6,6,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978075,,,,5,5,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978076,,,,4,4,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978077,,,,3,3,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978078,,,,2,2,FALSE,FALSE,,,Good
9387,CBW05583-080335,20,Lemhi,9/3/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Rotating Panel 2,1027,9/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,183978079,,,,1,1,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978080,,,100,1,1,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978081,,,100,2,2,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978082,,,100,3,3,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978083,,,100,4,4,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978084,,,100,5,5,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978085,,,100,6,6,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978086,,,100,7,7,FALSE,FALSE,,,Good
9488,CBW05583-081177,25,Methow,8/17/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,247,8/17/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978087,,,100,8,8,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978088,,,100,1,1,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978089,,,100,2,2,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978090,,,100,3,3,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978091,,,100,4,4,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978092,,,100,5,5,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978093,,,25,6,6,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978094,,,100,7,7,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978095,,,100,8,8,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978096,,,100,9,9,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978097,,,100,10,10,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978098,,,100,11,11,FALSE,FALSE,,,Good
9617,CBW05583-058207,20,Lemhi,7/28/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,172,7/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978099,,,100,12,12,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978100,,,100,1,1,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978101,,,100,2,2,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978102,,,100,3,3,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978103,,,100,4,4,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978104,,,100,5,5,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978105,,,100,6,6,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978106,,,100,7,7,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978107,,,100,8,8,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978108,,,100,9,9,FALSE,FALSE,,,Good
9941,CBW05583-084831,20,Lemhi,7/18/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Agency-Private,Rotating Panel 1,15,7/18/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978109,,,100,10,10,FALSE,FALSE,,,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978110,,,100,1,1,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978111,,,100,2,2,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978112,,,100,3,3,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978113,,,100,4,4,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978114,,,100,5,5,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978115,,,100,6,6,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978116,,,100,7,7,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978117,,,100,8,8,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978118,,,100,9,9,FALSE,FALSE,0,0,Good
10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,368,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,183978119,,,100,10,10,FALSE,FALSE,0,0,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978120,,,100,1,1,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978121,,,100,2,2,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978122,,,100,3,3,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978123,,,100,4,4,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978124,,,100,5,5,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978125,,,100,6,6,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978126,,,100,7,7,FALSE,FALSE,,,Good
10092,CBW05583-086002,6,John Day,9/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient >3,Rotating Panel 1,369,9/4/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,183978127,,,100,8,8,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978128,,,,10,10,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978129,,,,9,9,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978130,,,,8,8,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978131,,,,7,7,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978132,,,,6,6,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978133,,,,5,5,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978134,,,,4,4,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978135,,,,3,3,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978136,,,,2,2,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,7/23/2012,CRITFC Five,Chris Horn Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,660,7/23/2012,806,1,,,,Yes,,,,,,,Yes,,,,,183978137,,,,1,1,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978138,,,,1,1,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978139,,,,2,2,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978140,,,,3,3,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978141,,,,4,4,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978142,,,,5,5,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978143,,,,6,6,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978144,,,,7,7,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978145,,,,8,8,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978146,,,,9,9,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978147,,,,10,10,FALSE,FALSE,,,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978148,,,,11,11,FALSE,TRUE,80,10,Good
10114,CBW05583-086186,12,Upper Grande Ronde,9/9/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Catherine Creek Chinook,Annual,1797,9/9/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,183978149,,,,12,12,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978150,,,100,1,1,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978151,,,100,2,2,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978152,artifical cover is a irrigation pump,,100,3,3,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978153,,,100,4,4,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978154,,,100,5,5,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978155,,,100,6,6,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978156,,,100,7,7,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978157,,,100,8,8,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978158,,,100,9,9,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,9/2/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Treatment Reach 2-Treatment 2,Rotating Panel 1,184,9/2/2011,416,1,,,,Yes,,,,,,,Yes,,,Yes,,183978159,,,100,10,10,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978160,,,,1,1,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978161,,,,2,2,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978162,,,,3,3,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978163,,,,4,4,TRUE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978164,,,,5,5,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978165,,,,6,6,FALSE,FALSE,,,Good
10228,CBW05583-072139,16,Tucannon,7/20/2013,Tucannon - All Sites,Andy Crew,2013,3,Treatment Reach 2-Control,Annual,1499,7/20/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,183978166,,,,7,7,FALSE,TRUE,25,3.5,Good
