ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
93,d873825c-93e1-4b63-be51-3439ec85bc81,Riffle,94,1,0.13,,,,,,100,30,50,20,,,,,,,,,,,,,0.23,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
94,958eca3d-85b1-489e-b9f1-5214dc765af9,Pool,95,1,0.23,,10,,20,,70,50,50,,,,,,,,,,,,,,0.58,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
95,0d1e1a23-5ad2-4b28-88eb-be2074c75d7e,Pool,96,1,0.22,,10,,10,,80,60,40,,,,,,,,,,,,,,0.48,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
96,237496f1-4b07-4316-91e8-1bb4b66715cb,Pool,97,1,0.13,,40,,10,,60,60,40,,,,,,,,,,,,,,0.51,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
97,eeca446a-58b3-4c4f-88fd-3afc74d45cac,Riffle,98,1,0.18,,,,10,,90,30,60,10,,,,,,,,,,,,,0.27,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
98,f4eacd4b-e48b-4f4b-a8e6-eaf4ee6850a4,Pool,99,1,0.21,,40,,10,,60,40,60,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
99,bbf524c0-b84e-4760-8e9c-2833a38be509,Pool,100,1,0.32,,20,,20,,70,50,50,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
100,ccedc315-ca7d-45e8-99c4-b967861bc3a6,Riffle,101,1,0.1,,10,,10,,80,30,60,10,,,,,,,,,,,,,0.25,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
101,c9546df1-d300-4a83-820e-189b5a708d73,Run,102,1,0.12,,,,,,100,60,30,10,,,,,,,,,,,,,0.25,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
102,89da03ef-4a7f-44a2-8933-36f912e4ad43,Pool,103,1,0.25,,10,,10,,80,50,50,,,,,,,,,,,,,,0.35,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
103,f95d0366-b37b-4aed-a46d-02204ef5614d,Pool,104,1,0.19,,20,,30,,60,60,40,,,,,,,,,,,,,,0.59,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
104,a9df1663-743f-4cfe-b1b3-a06ccb5ce363,Riffle,105,1,0.2,,,,20,,80,30,60,10,,,,,,,,,,,,,0.25,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
105,d9e4cf80-db50-410e-a037-38767d0ad6e9,Pool,106,1,0.14,,10,,,,90,70,30,,,,,,,,,,,,,,0.51,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
106,43a06cdd-ee48-4594-8f9b-ec0192bf4465,Riffle,107,1,0.22,,10,,,,90,30,60,10,,,,,,,,,,,,,0.23,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
107,c25fc634-d0a2-4960-8185-deaa7f0626ff,Pool,108,1,0.23,,10,,10,,80,60,40,,,,,,,,,,,,,,0.51,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
108,d50a633d-7fd6-480c-ba07-ad66890fad23,Riffle,109,1,0.24,,,,,,100,30,50,20,,,,,,,,,,,,,0.25,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
109,74652fb7-28ba-4c91-8574-fb961428aa88,Pool,110,1,0.11,,,,90,,10,60,40,,,,,,,,,,,,,,0.47,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
110,6c462a1d-35a4-4dde-8736-f51002838066,Riffle,111,1,0.18,,,,10,,90,50,50,,,,,,,,,,,,,,0.34,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
111,dc89ab32-e60b-42c0-b667-37acb0217602,Run,112,1,0.16,,,,20,,80,50,40,10,,,,,,,,,,,,,0.51,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
112,10339bd9-7d06-4562-a9ec-6b9dd20e0a63,Pool,113,1,0.2,,,,10,,90,60,40,,,,,,,,,,,,,,0.38,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
113,685610d0-ef81-442f-be15-90f1cd4658b0,Riffle,114,1,0.18,,10,,,,90,40,50,10,,,,,,,,,,,,,0.18,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
114,a6481a73-1d33-46fd-b7e2-eaafa952fa18,Run,115,1,0.2,,30,,,,70,60,40,,,,,,,,,,,,,,0.33,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
115,694b74a7-0df3-44cf-bac5-733e8ebbbf37,Run,116,1,0.2,,10,,10,,80,50,50,,,,,,,,,,,,,,0.26,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
116,434320f3-ab5a-45d1-9d34-de55718605b1,Run,117,1,0.2,,10,,30,,70,60,40,,,,,,,,,,,,,,0.28,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
117,7dc067d6-62ec-4de0-aef0-4f2227187803,Pool,118,1,0.18,,,,,,100,70,30,,,,,,,,,,,,,,0.66,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
118,cf5c93b7-4fe9-4008-9d62-d28d10436c38,Riffle,119,1,0.14,,10,,40,,50,50,50,,,,,,,,,,,,,,0.34,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
119,3f999a3f-b8d9-4861-b647-b35062911371,Pool,120,1,0.18,,,,30,,70,50,50,,,,,,,,,,,,,,0.44,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
120,b23a539b-7e14-4322-ba64-0bfb56355ece,Riffle,121,1,0.2,,,,10,,90,50,40,10,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
121,ebf0ab1f-da62-4f7a-8289-c7f4365d2441,Pool,122,1,0.15,,,,30,,70,50,50,,,,,,,,,,,,,,0.55,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
122,19a4a80d-85c6-421c-887b-70a10644b297,Pool,123,1,0.18,,,,30,,70,50,50,,,,,,,,,,,,,,0.57,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
123,7ffe40b8-95eb-49d6-80bd-4202fb82bbe7,Pool,124,1,0.2,,,,,,100,50,50,,,,,,,,,,,,,,0.46,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
124,fb566265-7553-4bb4-9104-ce0b56a1decc,Riffle,125,1,0.12,,,,,,100,30,50,20,,,,,,,,,,,,,0.16,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
125,47fd9a87-bdaf-4950-9898-173dceab3d0b,Pool,126,1,0.18,,,,20,,80,50,50,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
126,0ac3b96a-8f5a-4986-a819-4a2358cf461e,Pool,127,1,0.2,,,,20,,80,50,50,,,,,,,,,,,,,,0.5,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
127,cfcd02da-a0df-4b72-b725-f603eb1542c1,Riffle,129,1,0.14,,,,,,100,50,50,,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
128,bbe3f9f5-ff48-4ab2-88d9-5d39cb14c679,Pool,130,1,0.2,,20,,20,,60,60,40,,,,,,,,,,,,,,0.47,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
129,d577fdc9-bb6a-4c01-988d-0e4e55849194,Riffle,131,1,0.18,,40,,,,60,50,50,,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
130,c3bd3e45-1cec-41b2-b12d-943dd58c60c4,Pool,132,1,0.2,,50,,10,,40,60,40,,,,,,,,,,,,,,0.65,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
131,a87bae44-b892-40a4-9581-2fcaa74f1dcc,Riffle,133,1,0.22,,20,,10,,60,40,50,10,,,,,,,,,,,,,0.26,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
132,5af778d6-72e8-4aae-a73a-39789f655983,Pool,134,1,0.25,,20,,,,80,40,60,,,,,,,,,,,,,,0.35,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
133,f0b10aac-342d-443d-8387-d24e72ab75a8,Riffle,135,1,0.21,,10,,30,,60,30,60,10,,,,,,,,,,,,,0.26,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
134,6cea7d41-2f7a-4c5e-97ed-f65a7db45f5f,Pool,136,1,0.15,,10,,,,90,50,50,,,,,,,,,,,,,,0.39,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
135,1c3735fb-8e7f-4021-ba09-a2ed08a9e773,Riffle,137,1,0.12,,10,,,,90,30,60,10,,,,,,,,,,,,,0.27,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
136,283916a2-234e-483c-8647-716e8ad8fd88,Run,138,1,0.21,,30,,,,70,40,60,,,,,,,,,,,,,,0.27,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
137,cff11de4-ccb8-49b8-ab30-276befef169c,Pool,139,1,0.19,,50,,,,50,50,50,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
138,6c6d95a8-4d55-45f0-9888-9d399e0141b0,Pool,140,1,0.22,,60,,20,,40,50,50,,,,,,,,,,,,,,0.38,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
139,be9e168e-9dee-468f-9c45-ff9d42fa06bf,Riffle,141,1,0.16,,20,,,,80,40,50,10,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
140,fdf927a4-e46f-479b-bada-dbfb4071135c,Pool,142,1,0.2,,10,,20,,70,60,40,,,,,,,,,,,,,,0.35,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
141,d3885be0-a169-49ca-a9c8-6fafde8ec0fa,Pool,143,1,0.16,,40,,40,,40,60,40,,,,,,,,,,,,,,0.47,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
142,d3d4e62b-f059-4093-a01b-7d2642d4a4c5,Pool,144,1,0.14,,80,,20,,20,50,50,,,,,,,,,,,,,,0.35,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
143,581f5ffe-209d-4c2b-af42-73c059c31ec8,Riffle,145,1,0.16,,20,,10,,70,40,50,10,,,,,,,,,,,,,0.22,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
144,2d8afa18-2ec2-40bf-8a20-224df4f99751,Pool,146,1,0.18,,30,,20,,60,60,40,,,,,,,,,,,,,,0.38,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
145,fbe0fe8e-39ca-4924-937a-ae04876b9558,Pool,147,1,0.19,,,,70,,30,70,30,,,,,,,,,,,,,,0.41,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
146,1a1bc8b0-94aa-44b2-8ff0-052c3290120e,Pool,148,1,0.12,,40,,30,,50,50,50,,,,,,,,,,,,,,0.38,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
147,02685ed3-c981-4ed9-b029-1e27443f7ce4,Riffle,149,1,0.18,,40,,40,,60,40,50,10,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
148,a0a7a89d-6d24-4276-b895-c2981d1c985f,Pool,150,1,0.2,,50,,40,,20,70,30,,,,,,,,,,,,,,0.57,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
149,6c8ec708-6cfc-401f-bb78-a864628f2b7c,Riffle,151,1,0.1,,40,,50,,40,30,60,10,,,,,,,,,,,,,0.18,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
150,06a7ddd4-3585-4cd0-9dfd-41217daa0a15,Pool,152,1,0.15,,60,,70,,30,60,30,10,,,,,,,,,,,,,0.43,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
151,0b9697a4-02ac-493d-b95a-5d63640c67e3,Pool,153,1,0.18,,,,10,,90,50,50,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
152,cff94eed-4fe6-49d9-8a1b-c98ddc16fb96,Riffle,154,1,0.1,,,,,,100,40,40,20,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
153,d13703ff-fa48-40b5-97d2-a7a92b74b656,SSC,155,8,0.06,,30,,50,,30,70,30,,,,,,,,,,,,,,0.45,1.05,0.72,1.6,0.91,1.37,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
154,168506a7-8782-49a0-b0b2-941356984fb0,Pool,156,1,0.2,,20,,30,,60,50,50,,,,,,,,,,,,,,0.3,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
155,e3cb678f-7dce-4a73-aca2-b8992c999f5e,Riffle,157,1,0.12,,30,,,,70,40,50,10,,,,,,,,,,,,,0.19,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
156,2df95ef3-8362-4b9c-9119-c5b93c485947,Pool,158,1,0.18,,,,30,,70,60,40,,,,,,,,,,,,,,0.43,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
157,6165eb2f-18bb-4304-8508-adbc0216ae16,Riffle,159,1,0.09,,20,,30,,60,40,60,,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
158,38f1aeb8-8eea-486c-9311-b02eec62631f,Pool,160,1,0.1,,50,,50,,50,60,40,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
159,63300ea2-2704-4847-891f-1e372ba771fc,Pool,161,1,0.11,,70,,70,,20,60,40,,,,,,,,,,,,,,0.36,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
160,5dfc35ba-c44a-470b-83e9-ff0476180f6c,Pool,162,1,0.25,,50,,30,,30,60,40,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
161,2e215e82-d666-48e6-9547-88370de5524c,Pool,163,1,0.18,,40,,50,,50,50,50,,,,,,,,,,,,,,0.35,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
162,c4cfb1c2-7910-428d-a000-cffcc98c98d0,Riffle,164,1,0.1,,10,,30,,60,50,40,10,,,,,,,,,,,,,0.18,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
163,984f983e-cb87-47b0-9639-61aed43d2038,Run,165,1,0.18,,,,20,,80,70,30,,,,,,,,,,,,,,0.28,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
164,ff7eb9d4-6264-491a-8506-fcd1f55071aa,Pool,166,1,0.18,,10,,30,,60,60,40,,,,,,,,,,,,,,0.43,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
165,122d24c6-a26f-44bb-ad56-389716d1343f,Pool,167,1,0.14,,,,60,,40,50,50,,,,,,,,,,,,,,0.38,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
166,8f6604c5-f25b-4b3f-87f7-ff36c8c0e31e,Riffle,168,1,0.16,,,,40,,60,50,50,,,,,,,,,,,,,,0.26,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
167,1a797615-1cef-472b-bc2c-d159559113a7,Pool,169,1,0.2,,20,,40,,50,50,50,,,,,,,,,,,,,,0.56,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
168,c83986fa-506b-43a4-a014-9056c98ef300,Riffle,170,1,0.2,,,,10,,90,40,60,,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
169,9cd9cce7-f287-411f-8d4c-6ce376c900fe,Pool,171,1,0.2,,,,50,,50,60,40,,,,,,,,,,,,,,0.42,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
170,444f1e17-7911-49be-ad0d-aa36a7845cec,Rapid+,172,1,0.22,,10,,60,,30,40,50,10,,,,,,,,,,,,,0.33,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
171,51e7eaa8-66ad-4c8d-87aa-48502cfe44aa,Riffle,173,1,0.18,,,,10,,90,40,50,10,,,,,,,,,,,,,0.32,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
172,4fe3d8f6-0e81-4ad7-b3c6-87fab94d113b,Pool,174,1,0.1,,,,50,,50,80,20,,,,,,,,,,,,,,0.74,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
173,cee96d9f-6bc4-46f7-9c42-06425cbd30e7,Riffle,175,1,0.14,,,,30,,70,30,60,10,,,,,,,,,,,,,0.29,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
174,80897db4-195c-479b-9e80-36ab00b3af6f,Pool,176,1,0.14,,10,,30,,60,80,20,,,,,,,,,,,,,,0.96,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
175,e768048b-59a3-49ca-a915-bc01b590d439,Pool,177,1,0.18,,10,,30,,60,60,40,,,,,,,,,,,,,,0.45,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
176,ee021999-3459-447a-a884-8c614442b7b4,Riffle,178,1,0.14,,10,,30,,60,50,50,,,,,,,,,,,,,,0.2,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
177,52e39a56-b603-4880-9535-60607e435c81,Pool,179,1,0.18,,20,,40,,50,60,40,,,,,,,,,,,,,,0.73,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
178,fd8d9c0f-6042-4c49-87e4-8bcac4794189,Run,180,1,0.15,,,,80,,20,50,50,,,,,,,,,,,,,,0.31,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
179,dc68b2f5-3208-4ea6-bb8a-af0124dc6815,Riffle,181,1,0.16,,,,10,,90,30,60,10,,,,,,,,,,,,,0.3,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
180,ab5b096f-a7b2-4d3b-9e18-f7829de0114a,Pool,182,1,0.2,,,,30,,70,70,30,,,,,,,,,,,,,,0.37,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
181,883f437d-4db8-4aa7-8d8d-7c73ea45faf0,Riffle,183,1,0.2,,,,20,,70,50,50,,,,,,,,,,,,,,0.22,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
182,280a2d60-cd7a-44fd-a895-29c7cfb45be4,Pool,184,1,0.22,,,,50,,50,60,40,,,,,,,,,,,,,,0.43,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
183,da3f2873-51e7-4dbd-acbd-84b9dd4c0f1f,Pool,185,1,0.22,,,,20,,80,40,60,,,,,,,,,,,,,,0.34,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
184,087d1f18-f455-4a9c-b556-16bb216b0258,Riffle,186,1,0.18,,,,30,,70,30,70,,,,,,,,,,,,,,0.22,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
185,a95bd8be-626f-453e-b864-eeae77fd4e33,Pool,187,1,0.2,,,,30,,70,40,60,,,,,,,,,,,,,,0.29,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
186,878763fd-e143-4cf9-a35a-f5f425a3e6c5,Pool,188,1,0.16,,30,,30,,70,60,40,,,,,,,,,,,,,,0.6,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
187,99649ad2-ea1e-4899-8886-bb0446b30548,Pool,189,1,0.2,,30,,20,,60,60,40,,,,,,,,,,,,,,0.44,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
188,0b9ab6fc-2b68-4550-9498-8891db0818ed,Riffle,190,1,0.1,,10,,30,,60,40,50,10,,,,,,,,,,,,,0.18,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
189,b65cb41c-9ec7-4983-ad5b-dcc396b2bec1,Pool,191,1,0.16,,50,,80,,20,40,60,,,,,,,,,,,,,,0.22,,,,,,c112afef-7423-445e-8dff-4e501a256092,8/29/2019 22:25,richie@qcinc.org,8/29/2019 22:25,richie@qcinc.org
