ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
91,ed315a88-c07d-42b1-9617-2fb24945091d,Pool,91,1,0.16,,10,,60,,40,50,20,30,,,,,,,,,,,,,0.32,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
92,62bbcc82-f490-40a2-aec2-b7681255080e,Rapid+,92,1,0.2,,,20,,,80,20,30,50,,,,,,,,,,,,,0.25,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
93,3efc6771-e1c3-4103-a9dc-9a9e9445d73d,Riffle,93,1,0.2,,10,,,,90,40,30,30,,,,,,,,,,,,,0.25,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
94,ed9a4fa4-a185-4a42-adea-3b59d5ede4b8,Pool,94,1,0.2,,20,,20,,60,50,30,20,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
95,b5636993-6b66-4309-a74e-fa95dc8cc6b9,Pool,95,1,0.2,,20,,60,,30,60,40,,,,,,,,,,,,,,0.51,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
96,63d19acc-5441-43b5-8205-bcdd65eb3852,Pool,96,1,0.18,,,,50,,50,50,50,,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
97,49ad1dd1-8a87-426d-b925-41fe7b14f243,Run,97,1,0.35,,,40,10,,50,60,40,,,,,,,,,,,,,,0.37,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
98,9039dd77-f055-4717-937f-867fc97cc6e0,Pool,98,1,0.16,,,,50,,50,60,30,10,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
99,f047eac4-2063-4238-bbec-897d4da09483,Rapid+,99,6,0.1,,40,,50,,10,90,10,,,,,,,,,,,,,,0.22,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
100,f0db2e5c-5990-4801-94d5-c491c3c6133c,Pool,100,6,0.2,,,,30,,70,90,10,,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
101,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,Pool,101,1,0.16,,10,,40,,50,90,10,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
102,80f76563-d652-4b95-bfed-de3bfd569015,Pool,102,1,0.22,,,,30,,70,80,20,,,,,,,,,,,,,,0.48,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
103,2bcdb4b0-c6a1-431a-8c25-810205cb9c80,Riffle,103,1,0.1,,10,,20,,70,50,40,10,,,,,,,,,,,,,0.26,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
104,a15ce183-5a3b-4a87-b0fd-a38606b7ecdc,Pool,104,7,0.16,,20,,20,,60,90,10,,,,,,,,,,,,,,0.57,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
105,1b47da5e-f538-415e-8697-8a332efb1646,SSC,105,8,0.12,,10,,30,,60,90,10,,,,,,,,,,,,,,0.3,4.5,3.55,2.6,2.16,3.93,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
106,a5dffe5d-4dc3-429d-803a-498321d2eeba,Pool,106,1,0.2,,,,30,10,70,60,30,10,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
107,4df88aed-a873-42da-98d7-5660a9193827,Pool,107,1,0.22,,,,20,,80,70,10,20,,,,,,,,,,,,,0.4,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
108,9ee4b848-3307-4530-bd3e-737bcb359423,Riffle,108,1,0.2,,20,,20,,60,20,50,30,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
109,e82ae684-b7fc-4756-af20-2183fc7202d7,Rapid+,109,1,0.28,,20,,20,,60,20,50,20,10,,,,,,,,,,,,0.33,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
110,5bdcece3-620d-4fcb-a82e-1721a397e289,Riffle,110,1,0.18,,10,,30,,70,30,30,30,10,,,,,,,,,,,,0.33,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
111,d4e638d4-b4d3-490e-9e15-377e322a7b74,Pool,111,1,0.22,,,,,,100,50,30,10,10,,,,,,,,,,,,0.45,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
112,b8e5ff8b-b17f-40b1-8b9b-ff3bc716f1c3,Riffle,112,1,0.2,,10,,10,,90,30,40,30,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
113,a2dd747e-9953-4641-81be-99a27e7825fd,Pool,113,1,0.18,,,,20,,80,50,30,20,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
114,f9fad63b-d1ee-452e-9ce8-da073964f8e3,Pool,114,1,0.27,,,,30,,70,90,10,,,,,,,,,,,,,,0.52,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
115,31bd80ce-7eb7-4c90-82fd-96abf5c518a7,Riffle,115,1,0.3,,10,,10,,90,20,40,40,,,,,,,,,,,,,0.42,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
116,09b1dc3b-6164-46b5-a14d-83f40f809865,Pool,116,1,0.18,,,,50,,50,40,60,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
117,c21b459f-c00a-4895-9fff-c743480f026c,Riffle,117,1,0.18,,20,,,,80,40,40,20,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
118,9d7f4ee5-60f6-4b56-a3d1-a90e33478c78,Rapid+,118,1,0.2,,,,,,100,40,30,30,,,,,,,,,,,,,0.34,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
119,d3b1c8a4-3957-4e33-96f1-daa428c46162,Riffle,119,1,0.2,,,,10,,90,40,20,40,,,,,,,,,,,,,0.4,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
120,99fc2f0a-168b-4da3-ba12-c7f4dfb57216,Pool,120,1,0.22,,10,,10,,80,60,20,20,,,,,,,,,,,,,0.62,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
121,b08eb409-5c24-46ba-a9fa-5f0c35732f47,Riffle,121,1,0.3,,,,10,,90,30,40,30,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
122,92cf7787-a9b2-4219-af2b-649aa89306cf,OCA,122,1,,Dry,,,50,,50,100,,,,,,,,,,,,,,,,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
123,8ca53d08-aab8-44e7-9abe-88237237c3a5,Rapid+,123,1,0.2,,,,,,100,20,20,50,10,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
124,a619d410-b056-41a4-9c3f-48f0da1a71dc,Riffle,124,1,0.18,,10,,20,,70,40,20,40,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
125,663ae7f3-5b18-4734-9415-8688781de142,Pool,125,1,0.2,,20,,10,,70,60,30,10,,,,,,,,,,,,,0.44,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
126,73a40498-b8fe-4bf0-9592-055ab452ca06,Rapid+,126,1,0.2,,,,30,,70,30,40,30,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
127,6bf27eaa-1d90-4d2c-aee5-bfaa04d428e9,Pool,127,1,0.18,,,,20,,80,50,10,40,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
128,4cbdfdf1-a91a-4dd8-8caf-0cc98913eb9f,Riffle,128,1,0.2,,20,,10,,70,20,50,30,,,,,,,,,,,,,0.33,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
129,0c1ea9f8-97fc-494c-8dd3-f635c56a5161,Pool,129,1,0.18,,30,,40,,60,60,20,20,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
130,08f271a9-03c7-418b-8926-96b7e2dd167f,Riffle,130,1,0.1,,10,,10,,90,50,20,30,,,,,,,,,,,,,0.2,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
131,dbc396df-3d57-498a-90aa-9f21c1eee238,Pool,131,1,0.18,,30,,50,,20,70,20,10,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
132,7e692239-9fb9-4540-95b9-062b7e347c8b,Pool,132,1,0.21,,30,,60,,40,80,20,,,,,,,,,,,,,,0.39,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
133,d2b46e02-2aea-467e-aadf-d5becd8d65a6,Riffle,133,1,0.2,,20,,10,,80,20,30,50,,,,,,,,,,,,,0.26,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
134,0e44a772-9a00-43a8-b711-c69f0251fc62,Pool,134,1,0.18,,20,,40,,60,50,40,10,,,,,,,,,,,,,0.53,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
135,cf165602-e583-4c3d-9495-d293ac21ee61,Pool,135,1,0.36,,,,20,,80,90,10,,,,,,,,,,,,,,0.56,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
136,2b3eb37d-757b-4ca9-874a-8883ee0f9a2d,Riffle,136,1,0.2,,,,,,100,30,50,20,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
137,b7087113-8385-42a8-a8f9-28f5d5c5fe2c,Pool,137,1,0.16,,10,,30,,70,60,40,,,,,,,,,,,,,,0.55,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
138,ec66d76b-2daf-4280-bb83-1c07849e887a,Riffle,138,1,0.16,,20,,30,,60,30,40,30,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
139,fbf7a743-dad5-40fb-82bf-047b765ce29a,Pool,139,1,0.22,,20,,50,,50,50,30,20,,,,,,,,,,,,,0.42,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
140,d8492601-577c-428a-81ef-486d10522964,Rapid+,140,1,0.24,,,,20,,80,10,40,40,10,,,,,,,,,,,,0.24,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
141,7efd64f0-f2c9-4eff-93ef-73a40cd5748b,Riffle,141,1,0.12,,10,,40,,50,50,50,,,,,,,,,,,,,,0.29,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
142,af18e691-1cc0-4a63-8e78-7c6e7176e8d1,Pool,142,1,0.2,,,,,,100,50,30,10,10,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
143,ac10125c-3300-4e1c-80ea-69d408c53bf2,Riffle,143,1,0.2,,10,,10,,90,40,30,30,,,,,,,,,,,,,0.4,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
144,c2c30e8b-3d52-4114-9f29-de9ceba3a9a0,OCA,144,1,0.19,,30,,10,,70,80,10,10,,,,,,,,,,,,,0.58,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
145,b3fa4140-4258-4f6b-8046-e8ef4297f74d,Pool,145,1,0.21,,,,20,,80,60,40,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
146,0dc3614c-74aa-4ab3-b65a-c9e931ea606a,Pool,146,1,0.33,,,,20,,80,70,30,,,,,,,,,,,,,,0.62,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
147,819aa2e6-4779-41da-86d1-a8d78688b834,Riffle,147,1,0.3,,,,10,,90,50,40,10,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
148,1565e278-c43c-43cf-b494-6f34d15075ed,Pool,148,1,0.16,,10,,30,,70,60,40,,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
149,cc1d0846-91d1-4426-aaf8-8c41d75bd30f,Pool,149,1,0.16,,,,30,,70,50,50,,,,,,,,,,,,,,0.43,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
150,f0ab41b9-8bd9-484c-94b1-78d39bb10445,Pool,150,1,0.2,,10,,20,,70,60,40,,,,,,,,,,,,,,0.66,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
151,eacf96cf-b8c2-4ed7-aa71-9448040e3010,Riffle,151,1,0.19,,,,20,,80,60,40,,,,,,,,,,,,,,0.33,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
152,608e60b1-f140-45f9-9964-fd48747123bb,Rapid+,152,9,0.12,Un-sampleable,60,,80,,,80,20,,,,,,,,,,,,,,,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
153,c02453f0-10e3-4df9-97a9-2c295c116e47,Pool,153,1,0.18,,10,,20,,70,70,30,,,,,,,,,,,,,,0.46,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
154,da9cc912-2afa-45e6-9985-d6e397045622,Riffle,154,1,0.16,,30,10,20,,60,70,30,,,,,,,,,,,,,,0.25,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
155,9b2d5785-084c-40f7-9cf4-3ac32e5c411b,Pool,155,1,0.22,,30,,40,,60,70,30,,,,,,,,,,,,,,0.46,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
156,79e707fd-10ca-4583-b952-82ea3f135dea,Pool,156,1,0.27,,,,40,,60,90,10,,,,,,,,,,,,,,0.46,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
157,b0e32adc-5568-46f6-b37a-dd30f8ed5180,Riffle,157,1,0.24,,,,20,,80,50,50,,,,,,,,,,,,,,0.27,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
158,1ba97a65-b2e7-4791-9c6a-a7515f40d168,Pool,158,1,0.1,,,,30,,70,90,10,,,,,,,,,,,,,,0.55,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
159,733d92ba-fa03-4102-97c5-2dc3010e5ebe,Pool,159,1,0.35,,,,30,,70,40,60,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
160,779ee459-5911-404f-883e-d1b122bef0ed,Riffle,160,1,0.3,,10,,50,,50,60,40,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
161,ba33a0a4-6393-4358-ae2a-b34a530d3a34,Pool,161,1,0.22,,,,50,,50,80,20,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
162,2165bf08-9765-4002-a54d-c8b5f48d3984,Riffle,162,1,0.1,,,,30,,70,80,20,,,,,,,,,,,,,,0.46,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
163,cf14b3c4-8bf6-4082-9134-479f3579ea87,Pool,163,1,0.28,,,,30,,70,80,20,,,,,,,,,,,,,,0.62,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
164,0df27772-1537-4cea-9957-b726f891a8df,Riffle,164,1,0.18,,10,,20,,80,50,40,10,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
165,d7f38532-eb4f-473d-80bc-df6b40fe6240,Pool,165,1,0.18,,,,20,,80,50,30,20,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
166,b4196c8d-1059-4973-b921-3953ee8c9559,Riffle,166,1,0.16,,,,10,,90,40,30,20,10,,,,,,,,,,,,0.33,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
167,6f42e93c-88fa-4050-99d2-1bcb2309e9cb,Rapid+,167,1,0.32,,,,20,,80,40,20,40,,,,,,,,,,,,,0.45,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
168,7d6cf8f6-c415-40ad-9aa0-8bd14e540078,Riffle,168,1,0.39,,10,,10,,80,40,40,20,,,,,,,,,,,,,0.43,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
169,59bdb3a7-3355-4117-b7ec-d6165eec186f,Pool,169,1,0.25,,,,70,,30,50,50,,,,,,,,,,,,,,0.59,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
170,bb839679-533a-4a9e-9387-639d44490f3d,Riffle,170,1,0.16,,10,,30,,70,40,60,,,,,,,,,,,,,,0.45,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
171,f8c8c8e4-13a0-4912-b645-ba498da024d2,Pool,171,1,0.22,,40,,30,,60,50,30,10,10,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
172,292447ea-fbee-478e-a668-ca8a3f60454f,Rapid+,172,1,0.2,,,,,,100,,20,,80,,,,,,,,,,,,0.32,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
173,77c19c24-84ea-4741-a0bb-7f74a25f9ee5,Riffle,173,1,0.2,,10,,10,,90,30,50,20,,,,,,,,,,,,,0.44,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
174,461c8d96-4e91-4ff1-a927-dfeb728bbdc0,Pool,174,1,0.25,,10,,30,,70,50,50,,,,,,,,,,,,,,0.4,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
175,4b95a180-0ac2-4840-9cf3-359607c3eae1,Riffle,175,1,0.29,,,,20,,80,40,50,10,,,,,,,,,,,,,0.29,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
176,f5c003ae-46b9-4636-8269-06b30d181170,Pool,176,1,0.18,,,,70,,30,60,30,10,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
177,cf97df55-4a38-4449-96eb-34c7f5b132de,Riffle,177,1,0.22,,,,40,,60,40,40,20,,,,,,,,,,,,,0.33,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
178,2dd8184e-512e-416a-a218-2c8e601eca4f,Pool,178,1,0.18,,,,20,,80,40,50,10,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
179,50d4bf8a-98d6-4b8c-8735-e4a1b962a84b,Riffle,179,1,0.34,,10,,20,,70,40,60,,,,,,,,,,,,,,0.52,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
180,1fb47af1-efde-44cc-973f-50584d00d957,Pool,180,1,0.22,,,,30,,70,60,40,,,,,,,,,,,,,,0.72,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
181,7ced7d5c-8a21-48d9-ad45-d0e2fa680118,Pool,181,1,0.23,,,,,,100,60,30,10,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
182,23a4eecf-2fd6-4610-84f1-3bcb01ee2c6a,Riffle,182,1,0.29,,,,,,100,30,50,20,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
183,77ae884a-bf58-493e-9609-d0c00e0a9317,Pool,183,1,0.25,,,,40,,60,70,30,,,,,,,,,,,,,,0.56,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
184,48c9aac8-d914-4729-9eb3-227ad3e71285,Riffle,184,1,0.12,,10,,,,90,30,50,20,,,,,,,,,,,,,0.25,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
185,92ca7b85-b85a-43e0-b90e-e8def6543ea1,Pool,185,1,0.25,,10,,10,,80,50,40,10,,,,,,,,,,,,,0.55,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
