ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
119,06d5588f-14f1-4f1d-83db-57e517a9c839,1,1.5,0.18,Yes,No,Yes,6f42e93c-88fa-4050-99d2-1bcb2309e9cb,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
120,14197295-524d-4bad-945c-1bc9ff493672,1,1.5,0.16,Yes,No,Yes,7d6cf8f6-c415-40ad-9aa0-8bd14e540078,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
121,3f36eeee-edfb-4844-87d8-c27ad4bf9033,2,3,0.17,Yes,No,No,7d6cf8f6-c415-40ad-9aa0-8bd14e540078,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
122,a5f2e477-a01d-48d0-b6bf-b9f10459a987,3,1.7,0.24,No,No,No,7d6cf8f6-c415-40ad-9aa0-8bd14e540078,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
123,0a3a9389-bc56-4bd6-af6a-0ea7e52b57f6,1,5,0.22,Yes,Yes,Yes,bb839679-533a-4a9e-9387-639d44490f3d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
124,67c5e196-facf-4f87-b39f-cdff8ad27f72,1,1.6,0.16,Yes,No,No,f5c003ae-46b9-4636-8269-06b30d181170,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
125,4e871e12-0a80-4dff-9aea-3fdd1bd5f669,1,3.22,0.17,No,No,No,23a4eecf-2fd6-4610-84f1-3bcb01ee2c6a,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
126,361a75e6-7c50-413b-8e97-fa394dc676ec,2,2.98,0.17,Yes,No,No,23a4eecf-2fd6-4610-84f1-3bcb01ee2c6a,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
127,20f04c96-2516-4242-9d20-7d9a4432f86d,1,3.6,0.15,Yes,No,No,5c62b34e-6d30-49c6-9769-4aee0cfba1a3,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
128,5ddf0b4d-bd9a-4857-9199-74f5c24b5905,1,4.88,0.24,No,No,No,31241792-ba0d-4012-b8fd-c57c6bfd8714,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
129,575bffc2-fd4d-46dc-9609-e23e75a71178,1,3.7,0.19,No,No,Yes,1d53320d-1d89-461c-8b09-fcc9c56e9c35,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
130,f37319a6-5b7f-444b-a686-2fee3c276bf3,1,2.9,0.3,No,No,No,4bfa26c3-67d0-40b5-aaad-75fd9c620df7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
131,6e1b4771-63cd-4bce-95e5-c954faf8ac9e,1,4.8,0.21,No,No,Yes,274dbe67-2d07-4bcc-ad95-41b2d013918d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
132,b62561fe-7d4d-442f-810b-04118e763283,1,6.7,0.32,Yes,Yes,Yes,a224f69f-2bbb-42bf-8901-880a8c3c2b34,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
133,d1184395-6d07-4909-85b3-56c09de9813d,1,4.24,0.31,No,No,No,cab9d849-0ca3-4ce3-b78d-4f8ecdc98f1e,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
134,33427022-2b98-46c5-9922-263cdd39b48b,1,3.3,0.19,Yes,No,No,f3cb2674-cfb0-4e08-b864-6459ca9ac01a,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
135,a3ba76f6-3be6-41c6-a380-1dc182b51f80,1,5.6,0.26,No,No,Yes,2c2ab17e-3d2f-417b-8eca-7a4f6caa035d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
136,0632ea0b-1d7f-4544-af06-f27a28c65a78,1,3.6,0.19,Yes,No,No,2fe2982f-e474-4e0a-9423-2a03ebd9e6d6,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
137,7da37e09-40b9-4fb6-9301-e09ab5517030,1,3.84,0.32,Yes,No,No,79cd725e-f90d-406d-b040-f98938d7b8c1,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
138,525c92af-1bec-46de-9682-9c80b1f371e4,1,1.88,0.34,No,No,No,09aa5512-0712-472a-b642-20a9b4ceebbb,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
139,c57ca6a4-cec2-45be-9539-6aaee8bad3db,1,4.08,0.21,Yes,No,Yes,27bfba56-c304-4738-a0b9-9f74b03826b4,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
140,3c95132c-d4af-450d-b1c4-8b6f375f805a,2,3.9,0.23,No,No,Yes,27bfba56-c304-4738-a0b9-9f74b03826b4,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
141,66e5d173-357c-4773-ac3f-75dca05504a4,3,2.1,0.32,Yes,No,No,27bfba56-c304-4738-a0b9-9f74b03826b4,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
142,eceef5a9-2dba-4912-ac8f-4861906d2f10,1,3.34,0.24,No,No,No,21948d66-a288-429c-b106-85a9997d2e24,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
143,977d0e5d-49c8-4dde-af76-90f271737f07,1,4.02,0.28,Yes,Yes,Yes,6e5233e4-c940-400f-81c8-d9bde2817b21,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
144,e4e7ccb6-c226-43ff-a568-654eaa73b966,2,2.3,0.17,Yes,Yes,Yes,6e5233e4-c940-400f-81c8-d9bde2817b21,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
145,5580836b-5ab7-4ab3-921a-d5255f9cf9bd,3,2.5,0.21,Yes,Yes,Yes,6e5233e4-c940-400f-81c8-d9bde2817b21,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
146,da7ff320-6650-44a9-afff-4ff9f262c237,1,2.77,0.18,No,No,No,9cd60915-8a43-491e-826a-b5107dab3630,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
147,186120fc-f69c-4cc4-8053-c76baf3fcd51,2,4.6,0.19,Yes,Yes,Yes,9cd60915-8a43-491e-826a-b5107dab3630,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
148,20d7ba64-43f0-4bb1-a279-740e10171c35,1,5.8,0.2,No,No,No,c35ac326-4b6f-4206-9faa-aeecf2a73200,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
