ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
88,2325b22a-02cb-4284-accb-83bc452176d8,Riffle,85,1,0.18,,20,,10,,80,30,60,10,,,,,,,,,,,,,0.34,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
89,e0bbaa1c-2edf-4ba2-a7f2-bc4ba346980e,Pool,86,1,0.18,,,,10,,90,40,50,10,,,,,,,,,,,,,0.41,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
90,5177c4a5-1c8a-49d9-8460-fd611af1ba04,Pool,87,1,0.2,,10,,30,,70,40,50,10,,,,,,,,,,,,,0.4,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
91,329f3157-18c8-4dcc-9f1d-443dea99402b,Pool,91,1,0.16,,,,20,,80,30,60,10,,,,,,,,,,,,,0.4,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
92,0c937e9d-7a50-4a72-9a3a-c8f1c8ef6ae8,Pool,92,1,0.2,,,,30,,70,30,50,20,,,,,,,,,,,,,0.42,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
93,1147b62f-8165-4610-84bf-b540bf90d8c4,Pool,93,1,0.2,,10,,10,,80,30,50,20,,,,,,,,,,,,,0.34,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
94,b7406adc-99b9-4c98-b758-e539912d0d4e,Riffle,94,1,0.25,,,,30,,70,20,50,30,,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
95,3a13144a-1ac6-4577-8bc6-541b72626db4,Pool,95,1,0.1,,,,30,,70,30,60,10,,,,,,,,,,,,,0.62,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
96,ea39368d-131d-49c7-8157-d792836a6dc4,Pool,96,1,0.14,,10,,20,,80,40,60,,,,,,,,,,,,,,0.41,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
97,8f32b6d2-75b6-4673-8d88-9522ad0999e4,SSC,97,9,0.08,,60,,,,40,90,10,,,,,,,,,,,,,,0.08,0.74,0.56,0.58,0.94,1.05,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
98,aedc87b2-1e4c-449b-958f-5e8754047ce5,SSC,98,10,0.02,,70,,,,30,40,60,,,,,,,,,,,,,,0.04,0.51,0.74,0.93,0.51,0.54,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
99,39a79105-4a22-41af-9532-d2acffbfee8f,Riffle,99,1,0.18,,10,,20,,70,20,50,30,,,,,,,,,,,,,0.18,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
100,2fc52944-7d8e-4594-ae83-2a693f87a0a1,Pool,100,1,0.16,,30,,10,,60,40,60,,,,,,,,,,,,,,0.26,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
101,efa654fb-5b1d-429f-8df0-d283e887ab12,Riffle,101,1,0.14,,10,,,,90,20,60,20,,,,,,,,,,,,,0.21,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
102,2f68bde1-1988-489d-bef3-39a75277fb58,Pool,102,1,0.22,,20,,,,80,30,50,20,,,,,,,,,,,,,0.5,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
103,28b65a6a-f3a7-4727-96c2-1626fd8a3182,Riffle,103,1,0.19,,30,,,,70,30,40,30,,,,,,,,,,,,,0.22,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
104,8e562aad-819f-4e29-bfbd-bb9a73be4868,Pool,104,1,0.2,,10,,,,90,30,40,30,,,,,,,,,,,,,0.4,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
105,d586f164-57c3-4cf5-97b1-ada7fca5c0e4,Rapid+,105,1,0.2,,10,,,,90,20,40,30,10,,,,,,,,,,,,0.27,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
106,d2b4cbe6-0d03-4fe7-a8c9-322f62a9dd56,Pool,106,1,0.21,,,,10,,90,40,50,10,,,,,,,,,,,,,0.42,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
107,378943e9-585b-4657-b9db-8cbb4efae4a4,Rapid+,107,11,0.1,,20,10,20,,60,30,40,30,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
108,c3466b86-01b8-426d-b532-db93793da986,Riffle,108,1,0.16,,10,,,,90,20,40,40,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
109,ab92043a-234a-4efb-8045-21df1d4e3dfd,Pool,109,1,0.14,,30,,10,,60,50,40,10,,,,,,,,,,,,,0.47,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
110,b29924a3-3160-4aa5-84dd-57dc79fde5bd,Rapid+,110,1,0.16,,80,60,,,20,20,50,30,,,,,,,,,,,,,,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
111,de93c306-145b-4f57-88ab-26e794401d43,Pool,111,1,0.2,,20,,30,,60,30,70,,,,,,,,,,,,,,0.68,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
112,3395dd98-ab83-4231-b52d-ff1aa8ece51f,Riffle,112,12,0.12,,30,,,,70,30,70,,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
113,dbd711ad-b5d4-4f00-a5ac-3d8d4efd3ec0,Pool,113,12,0.16,,70,,10,,30,80,20,,,,,,,,,,,,,,0.48,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
114,54ab9d00-6234-4ecc-b231-9a645c9d276b,Pool,114,1,0.12,,40,,50,,30,60,20,10,10,,,,,,,,,,,,0.59,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
115,de831d2a-6320-4a81-a581-b028f88e5522,Riffle,115,1,0.1,,20,,10,,70,20,70,10,,,,,,,,,,,,,0.18,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
116,910b9b7a-3705-4a1e-a254-8ee2e7366515,Pool,116,1,0.14,,20,,10,,70,40,60,,,,,,,,,,,,,,0.53,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
117,997eed8d-e09b-4102-ba46-9921c613ebd1,Riffle,117,1,0.25,,10,,10,,80,20,70,10,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
118,1ee541df-2859-4363-8f30-7e15f9e3ea6d,Pool,118,1,0.14,,20,,30,,60,40,50,10,,,,,,,,,,,,,0.44,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
119,002c1fa7-1532-4750-9481-2f74b8b79847,Riffle,119,1,0.2,,10,,,,90,20,50,30,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
120,2fa7a178-1a98-42a5-896d-9750b3f94175,Pool,120,1,0.25,,,,10,,90,20,50,20,10,,,,,,,,,,,,0.42,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
121,00301773-4355-4604-81db-a4854ef6707d,Riffle,121,1,0.25,,10,,10,,80,20,50,30,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
122,23698c8d-f251-4a7a-aaec-241f440a28f5,Pool,122,1,0.26,,10,,10,,80,20,40,30,10,,,,,,,,,,,,0.48,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
123,94098ebd-f173-4196-b6ab-7a81e85fceed,Riffle,123,1,0.2,,10,,10,,80,20,50,30,,,,,,,,,,,,,0.29,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
124,c6e34e37-8b4e-41f2-8a20-aa6f9220db7e,Pool,124,1,0.18,,10,,,,90,20,60,20,,,,,,,,,,,,,0.36,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
125,4091ca48-9a0f-43b7-b288-37b7aaac32a1,Riffle,125,1,0.22,,30,,,,70,20,50,20,10,,,,,,,,,,,,0.39,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
126,2d6e7fed-7d1f-4e01-8d43-fc48dc546f9f,Pool,126,1,0.25,,30,,,,70,30,50,20,,,,,,,,,,,,,0.39,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
127,34f1c092-c9fc-4ddb-bbba-e10e8cebbcbb,Pool,127,1,0.24,,40,,30,,60,20,30,50,,,,,,,,,,,,,0.49,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
128,63db11eb-6281-4bd0-9869-dc3e352e6bfe,Riffle,128,1,0.22,,20,,,,80,10,50,40,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
129,37cc8f7a-0348-4cc1-94a7-0fd64c73a224,Pool,129,1,0.27,,30,,10,,70,30,60,10,,,,,,,,,,,,,0.45,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
130,d4d3abed-51a1-4250-ae04-651704e994d9,Riffle,130,1,0.28,,20,10,,,80,30,50,20,,,,,,,,,,,,,0.37,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
131,8721fda7-da7b-40cf-92f1-571fe601061a,OCA,131,1,,,20,,20,,70,70,10,20,,,,,,,,,,,,,0.18,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
132,c7db4326-f17b-420e-a109-4fe96f003e7e,Pool,132,1,0.23,,40,,,,60,20,30,40,10,,,,,,,,,,,,0.53,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
133,a5d778a2-3093-4861-a350-0cb9d5ab1817,Riffle,133,1,0.16,,50,,,,50,20,30,40,10,,,,,,,,,,,,0.36,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
134,3a2df257-4443-41d1-8e6d-d69b5835283b,Pool,134,1,0.25,30% of substrate is bedrock,40,,,,60,30,70,,,,,,,,,,,,,,0.5,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
135,0bc9865e-98e9-463d-965a-82f3965b766d,Riffle,135,1,0.26,,20,,10,,80,10,50,40,,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
136,d40ebfcc-3b3e-4122-9679-0e47b1634a65,Pool,136,1,0.18,,,,20,,80,20,70,10,,,,,,,,,,,,,0.47,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
137,a3665190-8e9c-4910-b880-11e7e0cc3417,Riffle,137,1,0.31,,20,,20,,70,20,50,30,,,,,,,,,,,,,,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
138,69f94584-5145-464d-8d0e-a65d2e81cbd9,Pool,138,1,0.24,,,,10,,90,30,60,10,,,,,,,,,,,,,0.45,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
139,bf8529e0-9d25-45ba-aaec-8dcd297d0559,Riffle,139,1,0.16,,20,,,,80,10,40,50,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
140,e8a3e8f7-1b62-4423-8830-22703721506b,Pool,140,1,0.25,,20,,,,80,10,40,50,,,,,,,,,,,,,0.37,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
141,5858928a-b46b-4064-baab-39b2520505cc,Riffle,141,1,0.22,,20,,10,,70,10,50,40,,,,,,,,,,,,,0.31,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
142,a4351338-5190-4868-9725-859c836cd57a,Pool,142,1,0.2,,10,,10,,80,50,40,10,,,,,,,,,,,,,0.45,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
143,43cd2e24-baad-4826-8329-1526575ef7c8,Pool,143,1,0.24,,,,20,,80,30,60,10,,,,,,,,,,,,,0.38,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
144,791d0745-f0b6-43c0-bc5b-7f85399bcda1,Rapid+,144,1,0.12,,10,,10,,80,10,50,40,,,,,,,,,,,,,0.14,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
145,ae900860-2413-46c5-8eb9-8dc71e700f3d,Run,145,1,0.19,,20,,,,80,20,50,30,,,,,,,,,,,,,0.31,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
146,8281865c-cb66-4d33-a213-0eff51b92add,Riffle,146,1,0.2,,20,,,,80,20,50,30,,,,,,,,,,,,,0.27,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
147,26801d17-81b9-4bdd-ac74-b88c5e7254a5,SSC,147,13,0.12,,,,,,100,30,50,20,,,,,,,,,,,,,0.12,1.17,1.36,1.6,1.55,1.1,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
148,fcd56e90-64c0-444f-b19a-3c9f7e007c49,Pool,148,1,0.21,,20,,20,,70,30,50,10,,,,,,,,,,,,,0.34,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
149,7f2b000b-49d1-4ca2-a1ac-3efcf43f4e60,Riffle,149,1,0.2,,10,,,,90,20,50,30,,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
150,e2729ab9-97d2-469e-aa02-d986aa5989d7,Pool,150,1,0.25,,,,,,100,20,50,20,10,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
151,d669fbcf-7905-41ee-9134-d100c49e46d8,Pool,151,1,0.3,,,,,,100,30,40,20,10,,,,,,,,,,,,0.78,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
152,0d0049b6-40ec-47a6-a41e-32770d79eeb0,Rapid+,152,1,0.16,,,,,,100,10,40,30,20,,,,,,,,,,,,0.4,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
153,e81890d4-c7e0-4389-aaa9-e0a052fdf7ca,Run,153,1,0.18,,,,,,100,20,60,20,,,,,,,,,,,,,0.29,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
154,64054787-a8a6-43ca-b124-c2f009d15329,Riffle,154,1,0.2,,,,10,,90,,,,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
155,6597617b-47d7-473c-a3e9-c5a02907dab7,Pool,155,1,0.28,,10,,40,,10,20,70,10,,,,,,,,,,,,,0.36,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
156,d71eef36-f28d-43aa-9f9d-3f222cac78d2,Riffle,156,1,0.2,,,,10,,90,10,50,40,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
157,404c3f15-16be-4e49-b32e-2efaa0932607,Rapid+,157,1,0.16,,,,,,100,10,50,40,,,,,,,,,,,,,0.46,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
158,23597888-60fb-47c5-bd30-1f597bf4342d,Riffle,158,1,0.16,,,,,,100,10,40,50,,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
159,1dfb6e65-4baa-45cc-957f-767bd4c97610,Rapid+,159,1,0.26,,10,,10,,90,10,50,40,,,,,,,,,,,,,0.38,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
160,349eafdd-b335-49af-99bb-8afbe4f04cf6,Riffle,160,1,0.2,,10,,,,90,10,50,30,10,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
161,3ea48591-814e-495c-b890-eafdf0522edc,Rapid+,161,1,0.31,,20,,,,80,10,40,30,20,,,,,,,,,,,,0.41,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
162,a4edf232-ffb1-43be-a603-384aa652cbbe,Pool,162,1,0.24,,10,,,,90,30,60,10,,,,,,,,,,,,,0.54,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
163,b8326599-68e9-47d9-a6fe-751331d6eff4,Riffle,163,1,0.2,,10,,,,90,20,60,20,,,,,,,,,,,,,0.27,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
164,bd50a78c-74b6-43f4-a85e-f33e9e7cad04,Pool,164,1,0.25,,,,,,100,30,40,20,10,,,,,,,,,,,,1,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
165,92a1381d-4c64-4678-a389-1b0de439d93e,Riffle,165,1,0.16,,10,,,,90,20,60,20,,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
166,b110f390-78c2-4c02-8d35-01429485dfe2,Pool,166,1,0.16,,,,10,,90,30,50,10,10,,,,,,,,,,,,0.56,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
167,9122caf4-6c8e-4edb-9ed4-9632f6b411c8,Riffle,167,1,0.2,,10,,,,90,20,50,30,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
168,a60e0168-3ccc-4c89-957d-d64def490646,Pool,169,1,0.16,,20,,,,80,40,40,20,,,,,,,,,,,,,0.62,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
169,3eb8504d-bd02-4d70-9643-f730c028c4ce,Riffle,170,1,0.25,,,,10,,90,10,40,50,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
170,1509db80-ff7c-4262-baa3-4f3d261ad499,Pool,171,1,0.24,,20,,20,,70,10,50,40,,,,,,,,,,,,,0.52,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
171,41722b46-5ac6-439d-989d-b5a28e129f4a,Riffle,172,1,0.14,,10,,,,90,10,50,40,,,,,,,,,,,,,0.31,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
172,bcebc44e-2d7e-4768-9134-381f39f2cbcc,Pool,173,1,0.2,,10,,,,90,30,50,20,,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
173,7904bc32-d6b7-4a3a-a497-b7bd9e7b3374,Rapid+,174,1,0.2,,10,,,,90,10,50,40,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
174,466ed7b1-2643-4088-9edb-700a011ede89,Riffle,175,1,0.16,,,,,,100,20,50,30,,,,,,,,,,,,,0.2,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
175,c4ea23c6-55a4-4e8b-9e6f-f2d35e904b3b,Pool,176,1,0.21,,30,,10,,70,20,50,30,,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
176,829182f3-c8d1-4f06-8f08-fe4c87dfa5e5,Riffle,177,15,0.18,,20,,,,80,20,70,10,,,,,,,,,,,,,0.18,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
177,f7142cf5-71d3-454b-a53e-74383ad09ed6,Rapid+,178,1,0.17,,90,,,,10,10,70,20,,,,,,,,,,,,,0.17,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
178,0fa2c257-a589-44ad-ae20-c2eb821be931,Riffle,179,15,0.14,,20,,10,,70,40,60,,,,,,,,,,,,,,0.14,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
