ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
120,cf091940-2c3a-4de5-93c5-9510ccbd9e48,55,2,0.3,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
121,8937da17-22c6-4686-8a4a-8c64656a4d08,56,2.2,0.3,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
122,7d51b934-93a0-44b0-b6fe-6c15215950ab,57,5.5,0.24,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
123,3091c7b5-3218-45f1-bbfc-1af8e335deac,58,9.7,0.48,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
124,bdd7b6e3-7b05-460f-97b2-3207dc63e745,59,4,0.2,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
125,ba449b03-43ef-4742-addb-18b8d4401d80,60,2.3,0.18,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
126,95ebb397-b1fe-4a5f-a3da-776f32118ac3,61,30,0.45,Yes,Yes,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
127,bde01e3d-e2cd-4742-89a0-33143b73984b,62,5,0.15,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
128,1fb684a4-957f-45dd-b96a-3a4c55bd3869,1,1.5,0.24,Yes,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
129,3ddada59-6cee-4bba-a9b2-adbfcc6d02ee,2,2,0.3,Yes,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
130,3f46fb06-bb61-4012-85cf-5233f3dd1fce,3,6.53,0.26,Yes,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
131,c22dd37c-7d54-4357-ba61-e39aeae32cea,5,7,0.28,No,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
132,c463e03e-d6c3-4086-a2cd-519d5dab5e2a,5,3.7,0.4,No,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
133,6332c96c-d768-4889-8517-3f2298b770a8,6,3.75,0.23,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
134,4980844a-d6b2-401d-92f5-57db9b157679,7,4.5,0.25,No,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
135,ddf62877-7b54-4bce-8123-3b705cff0bba,8,2.6,0.28,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
136,55f03f90-daa7-4d31-8c0d-c2551ea37a00,9,5,0.37,No,No,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
137,7a46c5ee-1b20-4b05-9a93-562971551feb,10,6.1,0.27,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
138,7c67507b-6145-44f1-b1f6-00967bfe2b90,11,5.2,0.2,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
139,41e5bb8e-ac64-4cad-bf22-9acb821941eb,12,5.7,0.28,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
140,94a93654-0930-4de7-be4b-1b8c0e9c65bf,13,1.5,0.26,Yes,Yes,No,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
141,fa85828a-f33c-4efa-864c-6841a598972e,14,1.5,0.24,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
142,b8401d01-e0d4-4c74-896f-9a142b3668d9,15,6.1,0.19,No,No,Yes,4653b8e6-5a99-4ce8-bcce-280f1283d684,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
143,56eaa445-c8ad-4607-9427-8bd0fc3633d6,1,3.53,0.18,Yes,No,No,39acf95d-6054-4e92-ab2a-f1a5b039f368,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
144,cc5727ca-60a3-40a8-9464-722def5c10bb,2,5.1,0.28,Yes,Yes,Yes,39acf95d-6054-4e92-ab2a-f1a5b039f368,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
145,ede512d3-c3b7-4a1d-b694-43ad769463a5,3,2.79,0.24,Yes,No,No,39acf95d-6054-4e92-ab2a-f1a5b039f368,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
146,91276670-a33f-476b-aa18-86288feb44c9,4,8.2,0.4,No,No,Yes,39acf95d-6054-4e92-ab2a-f1a5b039f368,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
147,b63cae62-43ec-424e-97da-b970c50a4271,5,6,1.4,No,No,Yes,39acf95d-6054-4e92-ab2a-f1a5b039f368,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
148,48eecfaf-07c9-4fd9-b5f5-677de85a8721,1,4.6,0.23,No,No,No,b3947d2d-5711-49ea-a3eb-c83d48b094c2,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
149,485803cc-7361-4fd7-a38a-9acb8834da44,2,8.2,0.23,No,No,Yes,b3947d2d-5711-49ea-a3eb-c83d48b094c2,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
150,4f0cbe1f-2d8b-43cf-904e-53e57094296f,1,4.1,4.2,No,No,No,b85c2f64-782a-48bc-86b3-cfd887ad4d34,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
151,05237b5d-07aa-4f39-bd45-a4fe1e768f0e,2,3,0.28,Yes,No,No,b85c2f64-782a-48bc-86b3-cfd887ad4d34,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
152,eaef9274-7e4b-4bfd-b4e3-255a9976f3de,1,5,0.47,Yes,No,Yes,7c9822b9-9bcf-4d33-88d5-685b2fc94ba4,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
153,74a439c4-422e-4068-8cd4-5b50526292f4,1,2,0.26,Yes,Yes,No,78989a89-3f48-472c-a4e3-22b4cf265039,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
154,a4400947-3dc4-4954-ba93-a8f003086183,2,2,0.22,Yes,Yes,Yes,78989a89-3f48-472c-a4e3-22b4cf265039,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
155,ab4f6754-e8d6-4abd-b371-6c89d2ba9881,3,2.25,0.3,Yes,No,No,78989a89-3f48-472c-a4e3-22b4cf265039,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
156,41ddedb1-9f51-4625-aa19-7e2ff07d4f97,1,8,0.35,No,No,No,82973cea-5f87-48d0-86a2-0bfc98b92396,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
157,6867320d-385d-409a-98f2-682cc7bbf76a,1,3,0.21,Yes,No,Yes,246dbbab-1102-4f4f-86e2-f9e010185b78,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
158,f0a698fa-51e1-4319-a2d8-75fb60d27fd6,1,4.5,0.45,Yes,Yes,Yes,b951a040-a0a1-4f57-ba03-885abd88c191,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
159,51f26fd6-98ec-4fd0-8b9a-e071ec551f98,2,7.5,0.23,No,Yes,Yes,b951a040-a0a1-4f57-ba03-885abd88c191,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
160,3b5d2281-13af-4b62-9de0-b48ee75b44ca,1,2,0.23,Yes,No,No,64db715e-026e-4e65-b262-8a08d214828a,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
161,fa4a1b64-737f-4106-bbd2-a1d764c33b03,1,4.5,0.2,No,No,No,8ca9609d-8ccb-4189-96f7-3d1541a41ed0,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
162,fe2e9546-bc9b-43bb-8b8f-cd1f0c0040b1,2,4.5,0.23,Yes,No,No,8ca9609d-8ccb-4189-96f7-3d1541a41ed0,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
163,8b49a741-5f1e-4724-a87b-e905baa84143,1,18,0.45,Yes,Yes,Yes,c849559c-1f94-4756-a607-d8fc238992cc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
164,8573f634-2cdd-4ac2-bd09-34c9e94fe5eb,2,5,0.4,Yes,Yes,Yes,c849559c-1f94-4756-a607-d8fc238992cc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
165,3e422905-dbd4-4c02-833b-8728730ffbbc,3,15,0.35,Yes,Yes,Yes,c849559c-1f94-4756-a607-d8fc238992cc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
166,cec47d37-bce3-4877-b999-c236bef59c87,4,3,0.17,Yes,Yes,No,c849559c-1f94-4756-a607-d8fc238992cc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
167,990b0b1f-c47b-4b1f-878b-832a0d0dd582,5,3,0.15,Yes,No,Yes,c849559c-1f94-4756-a607-d8fc238992cc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
168,aa711199-d6a7-46ea-981f-ad467dc40aa6,6,7.5,0.85,Yes,Yes,Yes,c849559c-1f94-4756-a607-d8fc238992cc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
169,d0f82631-b475-4e5e-b5bc-6c0b5358f742,1,4.5,0.25,Yes,No,Yes,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
170,bda80517-751d-4c69-9c2a-ed8ac1564ff1,2,4.5,0.2,Yes,No,Yes,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
171,54d3614b-785b-4305-bb4c-4e8161b4528b,3,4.5,0.25,Yes,No,Yes,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
172,a2dfa61a-8a8d-4d50-af65-4f843a0be47e,4,4.5,0.2,Yes,Yes,Yes,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
173,d0a2eff9-da86-4d7c-9dca-7bd03cdaa483,5,2,0.2,Yes,No,No,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
174,5e2984da-e4e6-45d2-a60e-060da4624025,6,5,0.3,No,No,Yes,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
175,56fae738-ba9b-4bfa-9b2a-711bbc3dd43f,7,6,0.25,Yes,Yes,Yes,438b3d3b-6381-4f18-bbbc-780dbbcd8eca,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
176,f8a074f9-c6a8-4676-a8fb-c3bae05e2b0b,1,24,0.35,Yes,No,No,b2f1a929-f4d8-4e7f-adbe-13a201a0f152,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
177,3bc5fbf8-1a1e-4eb7-835f-bf51f01588a4,1,5,0.3,Yes,Yes,Yes,6ebf0cee-cc33-4e21-a5dd-b50355633a66,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
178,bd891844-c382-47dd-b7d7-74245573c89a,2,3,0.4,Yes,No,Yes,6ebf0cee-cc33-4e21-a5dd-b50355633a66,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
179,bc9e8299-f4cc-4381-8b50-a3de92962951,3,5,0.45,No,No,Yes,6ebf0cee-cc33-4e21-a5dd-b50355633a66,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
180,ebfc18d3-1322-4b9e-923e-41f2ae7fba12,4,4.5,0.5,Yes,No,Yes,6ebf0cee-cc33-4e21-a5dd-b50355633a66,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
181,b2fd12ea-d090-4195-9746-57cd427c8809,1,7.5,0.35,Yes,No,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
182,7c843f77-c877-4ae2-9f27-6971fe435c9f,2,5.5,0.25,Yes,No,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
183,abc4053d-6c4a-4440-bff9-435152a27407,3,4,0.45,Yes,Yes,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
184,eec44fdc-5533-4280-b7fd-24de16fe366f,4,4.5,0.45,Yes,Yes,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
185,3997b12a-76a2-4add-866e-b84a29fac7fd,5,4.5,0.45,Yes,Yes,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
186,7b678c74-f479-4b45-b751-d8ac001366c7,6,4.5,0.35,Yes,No,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
187,2bc035a1-545a-4976-a265-1e4eba0c1137,7,5,0.4,Yes,No,Yes,c37c41ca-f2d0-4b71-9a55-073060c82057,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
188,ac9831a0-937c-4904-9cc1-3ee623ffd08f,1,5.5,0.22,Yes,No,Yes,bb2f566c-36c6-491e-a861-328f0ee29e8f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
189,40d7028a-d56b-422b-8caa-87f64f62969b,2,4.5,0.4,Yes,No,Yes,bb2f566c-36c6-491e-a861-328f0ee29e8f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
190,2bf084bb-2725-4692-a883-643097fdcbfb,3,5.5,0.6,Yes,No,Yes,bb2f566c-36c6-491e-a861-328f0ee29e8f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
191,ad0a6870-b12e-4a58-bd32-da2ee8b34f87,1,4,0.5,Yes,No,Yes,a0983de2-6f67-49cc-9e2e-1b7f49585e4b,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
192,995c2a66-3791-4aa2-b34a-3544d18f273d,1,2,0.45,Yes,No,Yes,fd662252-7c42-41d9-a434-70136bc40945,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
193,3fc807eb-d0a2-4718-be60-5688069bb9b5,1,4.5,0.4,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
194,69e54b41-4b4e-4dbf-921c-ed925553a020,2,3.5,0.2,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
195,a792957c-9011-4569-bf16-1de7c15cf832,3,4.5,0.4,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
196,14536c13-e096-4929-b427-35e6de5c0d7d,4,4.5,0.2,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
197,5fff6c26-90b9-4a27-ad96-1f33cc5217e1,5,5,0.25,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
198,328cfc1c-22a0-402b-825a-7ea71a8ba1e0,6,4.5,0.2,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
199,bc832ace-0263-4565-81b2-e05cc923a852,7,5,0.4,Yes,No,Yes,66777658-10b1-4924-8b4a-1948425fe9d8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
200,16563fcf-58a4-46cf-ad93-37be0246eff1,1,4.5,0.25,No,No,No,a4d91bd5-af4b-4be2-88bc-5cb478b5cc1c,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
201,81ba59a1-f510-4cfc-b118-d489eb6c2f3a,2,8,0.5,No,No,Yes,a4d91bd5-af4b-4be2-88bc-5cb478b5cc1c,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
202,781ce544-5a64-476f-a7a1-c747d2843721,3,2.5,0.15,Yes,No,Yes,a4d91bd5-af4b-4be2-88bc-5cb478b5cc1c,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
203,aa117e63-c05a-4056-9740-81ad031c5aa0,1,7,0.25,Yes,No,Yes,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
204,6392a077-dc43-46ae-ae99-0cb571f1bef9,2,7,0.45,Yes,No,Yes,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
205,cbf1ca90-88fd-48cb-8cb1-1319ce1c263e,3,6.5,0.45,Yes,No,Yes,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
206,63c5125e-509a-49f6-929b-f2db800ad87e,4,6,0.2,Yes,No,Yes,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
207,ea6c9caf-2197-412d-b921-9e4fa32af2f1,5,3.5,0.25,Yes,No,Yes,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
208,58fb1dbc-bdae-482d-9cf8-8278daf0d51c,6,6.5,0.22,Yes,No,Yes,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
209,422d3dd0-19e8-45f7-b784-b813c64ae0c7,7,4,0.22,Yes,No,No,6bc0f5cc-0c56-485e-9921-000c82e51bb5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
210,88b951cb-079f-4746-890d-a587fd3d16c4,1,5,0.15,Yes,No,Yes,05884d46-d9a9-4397-880d-4dfd48fe5ea6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
211,bc05d008-c03b-492a-a8a3-8eb1c98a155b,2,3,0.2,Yes,No,No,05884d46-d9a9-4397-880d-4dfd48fe5ea6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
212,868652f9-7f3b-461d-a58d-7ad6f9b0fd23,3,3,0.15,Yes,No,No,05884d46-d9a9-4397-880d-4dfd48fe5ea6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
213,babcb62a-c24c-49f3-9948-f72153688c05,1,7,0.4,Yes,No,Yes,63991285-092f-4995-8ae5-878d8279d3ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
214,70ad9390-3230-4b55-a527-f5304079c884,2,4,0.5,No,No,Yes,63991285-092f-4995-8ae5-878d8279d3ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
215,a3f97e43-750c-4076-b701-0b3bf45852a9,3,2,0.25,No,No,Yes,63991285-092f-4995-8ae5-878d8279d3ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
216,815e0d2f-c759-4845-a4d0-f841a4feb6c7,4,4.5,0.2,Yes,Yes,No,63991285-092f-4995-8ae5-878d8279d3ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
217,c3802b53-5c1d-47b2-b681-9f0f6e97f264,5,5.5,0.25,No,No,No,63991285-092f-4995-8ae5-878d8279d3ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
218,75b8b189-ad3e-4304-bd67-b052886915b4,1,8,0.2,Yes,No,Yes,63991285-092f-4995-8ae5-878d8279d3ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
219,84419b33-4920-42e0-88d1-f6c9dd298c58,1,3,0.4,Yes,No,Yes,d7224532-d216-4a92-bcc8-bd37244b6798,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
220,213ac203-5d21-4af8-b8be-d3c3266242ae,2,5,0.3,Yes,No,Yes,d7224532-d216-4a92-bcc8-bd37244b6798,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
221,49e5fb91-9c9a-4fad-a2db-6603710924fb,3,4,0.55,Yes,No,Yes,d7224532-d216-4a92-bcc8-bd37244b6798,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
222,9402f40b-0d74-4ecc-a82c-a77ae3ac0618,4,2,0.3,Yes,No,Yes,d7224532-d216-4a92-bcc8-bd37244b6798,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
223,25ca579a-df02-4b5b-baaf-d024e2f266b3,1,12,0.15,Yes,No,Yes,d0279320-8e56-4492-af53-1e8ef024ccba,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
224,2f5b93ef-23a6-425a-b163-ecc14cc5dc2a,1,3.5,0.5,Yes,Yes,Yes,50debac8-873b-4cea-8598-bf9a316695f4,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
225,38ecd1df-b636-4e26-960f-8000c68f96bd,2,2.5,0.2,Yes,No,Yes,50debac8-873b-4cea-8598-bf9a316695f4,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
226,0d6c1aa9-260b-463b-b31e-bb66107c62ef,3,2.75,0.45,Yes,Yes,Yes,50debac8-873b-4cea-8598-bf9a316695f4,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
227,77350cc1-fe80-4176-a146-2e44e8e5dc19,1,3,0.25,Yes,No,Yes,4524f94d-15f7-4480-83a4-2c00cfc5b6ac,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
228,149fe5b8-5fe0-432f-88b6-cfc0e27db3d9,1,3.5,0.17,Yes,Yes,Yes,7b7e171e-ff4e-41e9-a320-491b0e7bb3f6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
229,be9e690d-f522-40f5-8bcc-ccdc25629dfe,2,3,0.3,Yes,Yes,Yes,7b7e171e-ff4e-41e9-a320-491b0e7bb3f6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
230,87f850a0-3f24-473f-a2f2-304f8f05d2e6,3,3,0.45,Yes,No,Yes,7b7e171e-ff4e-41e9-a320-491b0e7bb3f6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
231,22be6c8b-9892-469a-806b-90348bafa0fe,3,2,0.35,Yes,No,Yes,7b7e171e-ff4e-41e9-a320-491b0e7bb3f6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
232,69300f1f-d803-480a-bb25-41d9f8bfd73c,1,3.75,0.22,Yes,Yes,Yes,c6484588-cc53-4cf8-a884-d1f239835c7e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
233,ca648a04-f179-4274-9af3-ca75983646aa,2,1.5,0.22,Yes,Yes,Yes,c6484588-cc53-4cf8-a884-d1f239835c7e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
234,f0103742-b328-40e8-801e-345fc65b29c5,3,1.5,0.22,Yes,Yes,Yes,c6484588-cc53-4cf8-a884-d1f239835c7e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
235,571ad26f-f45d-4e8a-86da-5ce005632e52,4,3,0.3,Yes,No,No,c6484588-cc53-4cf8-a884-d1f239835c7e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
236,57d6349b-7203-4478-bd7d-c0a617b2dea4,5,3.25,0.25,Yes,Yes,Yes,c6484588-cc53-4cf8-a884-d1f239835c7e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
237,1b35d8be-ecc7-4254-b2a7-4e7a2a6a439e,6,4,0.25,Yes,Yes,Yes,c6484588-cc53-4cf8-a884-d1f239835c7e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
238,04d17556-0b0c-4435-a8e7-b59e93d27b5d,1,3.5,0.27,Yes,No,Yes,ef07bd92-2068-45ab-b482-ea3f23d3022c,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
